"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"True","1.0","0","1275.0","False","0.0388","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","1275.0","False","0.0431","905","0.2","0","31","905","0.2","0","31","905","0.2","0","31"
"False","0.0","0","83.3333","False","0.049","634","0.2","0","3","634","0.2","0","3","634","0.2","0","3"
"True","77.0","0","425.5","False","0.0448","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","4.0","0","488.0","False","0.0877","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","343.4","False","0.0408","487","0.2","1","3","487","0.2","1","3","487","0.2","1","3"
"False","0.0","0","387.5","False","0.025","431","0.2","0","6","431","0.2","0","6","431","0.2","0","6"
"True","1.0","3","488.0","False","0.0382","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","2","488.0","False","0.102","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","425.5","False","0.0625","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"False","0.0","1","488.0","False","0.0536","25","0.2","0","0","25","0.2","0","0","25","0.2","0","0"
"False","0.0","0","488.0","False","0.0417","117","0.2","0","2","117","0.2","0","2","117","0.2","0","2"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","638.0","False","0.0949","290","0.2","0","6","290","0.2","0","6","290","0.2","0","6"
"True","1.0","0","588.0","False","0.0882","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"False","0.0","0","246.3333","False","0.0145","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","1","488.0","False","0.0413","3323","0.2","2","39","3323","0.2","2","39","3323","0.2","2","39"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","488.0","False","0.0139","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","77.0","0","425.5","False","0.0448","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","8.0","0","488.0","False","0.0216","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"True","1.0","2","819.0","False","0.0435","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","3.0","0","488.0","False","0.037","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","488.0","False","0.0696","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"True","1.0","0","1275.0","False","0.056","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","77.0","0","425.5","False","0.0448","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","1","488.0","False","0.0437","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","0","1275.0","False","0.0603","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","0","1275.0","False","0.0444","6072","0.2","0","80","6072","0.2","0","80","6072","0.2","0","80"
"True","2.0","1","488.0","False","0.0828","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","1","244.5","False","0.026","1099","0.2","0","24","1099","0.2","0","24","1099","0.2","0","24"
"True","1.0","1","262.25","False","0.0519","398","0.2","0","96","398","0.2","0","96","398","0.2","0","96"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","114.8","False","0.0296","418","0.2","0","2","418","0.2","0","2","418","0.2","0","2"
"True","3.0","2","1275.0","False","0.0909","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","321.5","False","0.0588","50","0.2","0","1","50","0.2","0","1","50","0.2","0","1"
"True","14.0","0","323.0","False","0.0272","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","246.3333","False","0.0145","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","1275.0","False","0.0508","3323","0.2","2","39","3323","0.2","2","39","3323","0.2","2","39"
"False","0.0","0","638.5","False","0.0235","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","3","488.0","False","0.0458","1384","0.2","0","19","1384","0.2","0","19","1384","0.2","0","19"
"False","0.0","1","488.0","False","0.0225","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"False","0.0","0","468.3333","False","0.0522","341","0.2","3","14","341","0.2","3","14","341","0.2","3","14"
"False","0.0","1","881.5","False","0.0391","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"True","1.0","1","488.0","False","0.0923","3788","0.2","14","170","3788","0.2","14","170","3788","0.2","14","170"
"False","0.0","0","488.0","False","0.0385","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","1","881.5","False","0.0449","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","0","488.0","False","0.0423","1099","0.2","0","24","1099","0.2","0","24","1099","0.2","0","24"
"False","0.0","1","488.0","False","0.0464","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","2","125.8","False","0.0197","396","0.2","1","1","396","0.2","1","1","396","0.2","1","1"
"False","0.0","0","164.5","False","0.0081","1385","0.2","0","12","1385","0.2","0","12","1385","0.2","0","12"
"True","1.0","2","150.2","False","0.0446","3788","0.2","14","170","3788","0.2","14","170","3788","0.2","14","170"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","77.0","0","425.5","False","0.0448","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","298.2857","False","0.0397","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"False","0.0","0","488.0","False","0.0504","638","0.2","1","5","638","0.2","1","5","638","0.2","1","5"
"False","0.0","0","1275.0","False","0.0432","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"True","1.0","0","1275.0","False","0.0321","778","0.2","0","13","778","0.2","0","13","778","0.2","0","13"
"True","1.0","0","245.0","False","0.0611","266","0.2","0","3","266","0.2","0","3","266","0.2","0","3"
"True","1.0","0","1275.0","False","0.0755","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","4.0","2","488.0","False","0.0449","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","1","488.0","False","0.0719","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","683.3333","False","0.0329","398","0.2","0","96","398","0.2","0","96","398","0.2","0","96"
"True","14.0","0","323.0","False","0.0272","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","1","1275.0","False","0.0552","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","1","639.0","False","0.0656","455","0.2","0","7","455","0.2","0","7","455","0.2","0","7"
"True","2.0","0","488.0","False","0.0909","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","172.0","False","0.0743","3788","0.2","14","170","3788","0.2","14","170","3788","0.2","14","170"
"False","0.0","1","163.6667","False","0.053","6031","0.2","0","333","6031","0.2","0","333","6031","0.2","0","333"
"False","0.0","0","236.75","False","0.039","28","0.2","0","0","28","0.2","0","0","28","0.2","0","0"
"True","1.0","0","380.2","False","0.0206","115","0.2","0","8","115","0.2","0","8","115","0.2","0","8"
"True","1.0","0","638.5","False","0.0323","30","0.2","0","2","30","0.2","0","2","30","0.2","0","2"
"False","0.0","1","488.0","False","0.0537","3184","0.2","0","45","3184","0.2","0","45","3184","0.2","0","45"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","462.0","False","0.0977","584","0.2","0","46","584","0.2","0","46","584","0.2","0","46"
"False","0.0","1","427.4","False","0.0581","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","5.0","0","425.5","False","0.0455","3437","0.2","0","76","3437","0.2","0","76","3437","0.2","0","76"
"False","0.0","0","1275.0","False","0.051","17","0.2","0","0","17","0.2","0","0","17","0.2","0","0"
"False","0.0","0","246.3333","False","0.0145","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","294.0","False","0.0382","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","1","241.6","False","0.013","219","0.2","0","1","219","0.2","0","1","219","0.2","0","1"
"True","1.0","0","1275.0","False","0.0625","284","0.2","0","30","284","0.2","0","30","284","0.2","0","30"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","5","488.0","False","0.0769","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","2","488.0","False","0.048","284","0.2","0","30","284","0.2","0","30","284","0.2","0","30"
"True","14.0","0","323.0","False","0.0272","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","1","428.6667","False","0.0692","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","3.0","0","488.0","False","0.0516","1031","0.2","2","20","1031","0.2","2","20","1031","0.2","2","20"
"True","1.0","0","1275.0","False","0.0786","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","0","488.0","False","0.0253","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"False","0.0","1","148.6","False","0.0513","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","1","1275.0","False","0.0377","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","1","244.5","False","0.0764","1409","0.2","0","7","1409","0.2","0","7","1409","0.2","0","7"
"True","3.0","0","181.3333","False","0.0331","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"True","8.0","0","488.0","False","0.044","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"True","1.0","5","488.0","False","0.0519","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","246.0","False","0.0637","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"True","14.0","0","323.0","False","0.0417","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","174.8","False","0.0203","1574","0.2","0","9","1574","0.2","0","9","1574","0.2","0","9"
"False","0.0","0","1275.0","False","0.0833","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","521.0","False","0.0583","2366","0.2","0","139","2366","0.2","0","139","2366","0.2","0","139"
"True","2.0","0","488.0","False","0.0449","575","0.2","0","36","575","0.2","0","36","575","0.2","0","36"
"False","0.0","1","488.0","False","0.0303","1265","0.2","0","17","1265","0.2","0","17","1265","0.2","0","17"
"True","14.0","0","323.0","False","0.0417","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","591.3333","False","0.0551","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"True","1.0","0","639.5","False","0.0956","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"False","0.0","0","588.0","False","0.0597","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"True","1.0","1","429.0","False","0.0286","117","0.2","8","11","117","0.2","8","11","117","0.2","8","11"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","2.0","0","1275.0","False","0.0864","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","1","286.0","False","0.0207","148","0.2","15","2","148","0.2","15","2","148","0.2","15","2"
"True","1.0","0","260.6","False","0.0364","4884","0.2","0","99","4884","0.2","0","99","4884","0.2","0","99"
"False","0.0","0","638.5","False","0.0141","15","0.2","0","1","15","0.2","0","1","15","0.2","0","1"
"True","2.0","0","238.1429","False","0.0171","35","0.2","0","0","35","0.2","0","0","35","0.2","0","0"
"False","0.0","0","304.6667","False","0.0159","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","2","488.0","False","0.0288","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","638.5","False","0.0312","284","0.2","0","30","284","0.2","0","30","284","0.2","0","30"
"True","2.0","1","190.0","False","0.0245","35","0.2","0","0","35","0.2","0","0","35","0.2","0","0"
"True","1.0","0","1275.0","False","0.0476","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"True","1.0","0","308.5","False","0.0562","67","0.2","0","0","67","0.2","0","0","67","0.2","0","0"
"False","0.0","0","488.0","False","0.0484","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"True","77.0","1","425.5","False","0.0448","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","319.5","False","0.0606","38","0.2","0","2","38","0.2","0","2","38","0.2","0","2"
"True","4.0","0","425.5","False","0.0533","346","0.2","0","13","346","0.2","0","13","346","0.2","0","13"
"True","1.0","0","488.0","False","0.1013","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","122.75","False","0.0523","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","237.0","False","0.0261","28","0.2","0","0","28","0.2","0","0","28","0.2","0","0"
"True","3.0","1","488.0","False","0.0881","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","0","488.0","False","0.0272","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","1","488.0","False","0.0496","1706","0.2","0","31","1706","0.2","0","31","1706","0.2","0","31"
"True","1.0","0","199.3333","False","0.0658","156","0.2","0","1","156","0.2","0","1","156","0.2","0","1"
"True","1.0","0","640.0","False","0.053","188","0.2","0","0","188","0.2","0","0","188","0.2","0","0"
"True","1.0","0","290.0","False","0.0537","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","1","164.3333","False","0.0403","398","0.2","0","12","398","0.2","0","12","398","0.2","0","12"
"False","0.0","0","268.8571","False","0.0333","28","0.2","0","0","28","0.2","0","0","28","0.2","0","0"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","154.0","False","0.0645","188","0.2","0","0","188","0.2","0","0","188","0.2","0","0"
"False","0.0","0","246.3333","False","0.0145","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","639.0","False","0.0317","117","0.2","0","5","117","0.2","0","5","117","0.2","0","5"
"False","0.0","0","304.6667","False","0.0159","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","2.0","1","0.0","False","0.0845","6618","0.2","0","123","6618","0.2","0","123","6618","0.2","0","123"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","488.0","False","0.0792","3594","0.2","0","162","3594","0.2","0","162","3594","0.2","0","162"
"False","0.0","0","488.0","False","0.0467","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","1","469.0","False","0.0526","487","0.2","1","3","487","0.2","1","3","487","0.2","1","3"
"True","2.0","1","488.0","False","0.0248","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","541.0","False","0.05","1409","0.2","0","7","1409","0.2","0","7","1409","0.2","0","7"
"True","1.0","0","638.0","False","0.0672","50","0.2","0","1","50","0.2","0","1","50","0.2","0","1"
"False","0.0","0","443.5","False","0.0839","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","14.0","0","323.0","False","0.0272","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","275.5","False","0.0506","575","0.2","0","36","575","0.2","0","36","575","0.2","0","36"
"True","2.0","1","1275.0","False","0.0485","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","7","387.5","False","0.112","107518","0.2","0","808","107518","0.2","0","808","107518","0.2","0","808"
"True","2.0","0","488.0","False","0.0759","216","0.2","0","0","216","0.2","0","0","216","0.2","0","0"
"False","0.0","0","638.0","False","0.0352","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"True","4.0","1","244.6667","False","0.0222","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","246.3333","False","0.0145","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","533.6667","False","0.0583","276","0.2","0","0","276","0.2","0","0","276","0.2","0","0"
"False","0.0","0","488.0","False","0.0263","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","77.0","0","425.5","False","0.0455","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","77.0","1","425.5","False","0.0316","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","1275.0","False","0.0729","3323","0.2","2","39","3323","0.2","2","39","3323","0.2","2","39"
"False","0.0","0","320.0","False","0.0455","25","0.2","2","0","25","0.2","2","0","25","0.2","2","0"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","2","642.0","False","0.075","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"True","4.0","0","708.6667","False","0.0368","346","0.2","0","13","346","0.2","0","13","346","0.2","0","13"
"True","77.0","0","425.5","False","0.0448","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","781.0","False","0.055","276","0.2","0","0","276","0.2","0","0","276","0.2","0","0"
"False","0.0","3","528.0","False","0.1157","397","0.2","1","23","397","0.2","1","23","397","0.2","1","23"
"True","1.0","1","488.0","False","0.0916","266","0.2","0","3","266","0.2","0","3","266","0.2","0","3"
"True","1.0","0","591.3333","False","0.0889","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"True","1.0","0","588.0","False","0.0458","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"True","1.0","0","279.3333","False","0.0781","99","0.2","0","3","99","0.2","0","3","99","0.2","0","3"
"True","2.0","0","1275.0","False","0.104","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","4.0","0","819.0","False","0.0617","346","0.2","0","13","346","0.2","0","13","346","0.2","0","13"
"False","0.0","1","245.5","False","0.0592","1537","0.2","0","21","1537","0.2","0","21","1537","0.2","0","21"
"True","1.0","0","781.0","False","0.0565","1706","0.2","0","31","1706","0.2","0","31","1706","0.2","0","31"
"False","0.0","0","244.5","False","0.0423","142","0.2","0","23","142","0.2","0","23","142","0.2","0","23"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","3.0","1","488.0","False","0.0581","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","1275.0","False","0.0857","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","2","488.0","False","0.084","3788","0.2","14","170","3788","0.2","14","170","3788","0.2","14","170"
"False","0.0","0","246.3333","False","0.0145","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","131.8462","True","0.0","17","0.2","0","0","17","0.2","0","0","17","0.2","0","0"
"False","0.0","0","488.0","False","0.0746","822","0.2","0","7","822","0.2","0","7","822","0.2","0","7"
"True","3.0","0","226.75","False","0.0452","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"False","0.0","0","304.6667","False","0.0159","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","1275.0","False","0.058","1298","0.2","0","13","1298","0.2","0","13","1298","0.2","0","13"
"False","0.0","2","259.6667","False","0.0397","2856","0.2","3","30","2856","0.2","3","30","2856","0.2","3","30"
"False","0.0","6","163.6667","False","0.0649","343","0.2","1","38","343","0.2","1","38","343","0.2","1","38"
"True","1.0","1","1275.0","False","0.0809","2973","0.2","0","197","2973","0.2","0","197","2973","0.2","0","197"
"True","1.0","1","488.0","False","0.0698","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","1275.0","False","0.0714","84","0.2","0","0","84","0.2","0","0","84","0.2","0","0"
"True","1.0","1","704.0","False","0.0657","129","0.2","0","14","129","0.2","0","14","129","0.2","0","14"
"False","0.0","1","427.0","False","0.0566","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"True","2.0","1","488.0","False","0.0769","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","4.0","0","561.0","False","0.0432","346","0.2","0","13","346","0.2","0","13","346","0.2","0","13"
"True","2.0","0","603.6667","False","0.0226","6072","0.2","0","80","6072","0.2","0","80","6072","0.2","0","80"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","2.0","0","488.0","False","0.0452","370","0.2","2","5","370","0.2","2","5","370","0.2","2","5"
"False","0.0","0","343.4","False","0.0403","487","0.2","1","3","487","0.2","1","3","487","0.2","1","3"
"True","1.0","1","488.0","False","0.0815","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","14.0","0","323.0","False","0.0417","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","14.0","0","323.0","False","0.0272","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","77.0","0","425.5","False","0.0465","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","641.0","False","0.0625","3323","0.2","2","39","3323","0.2","2","39","3323","0.2","2","39"
"True","2.0","0","488.0","False","0.0148","6072","0.2","0","80","6072","0.2","0","80","6072","0.2","0","80"
"True","1.0","2","451.75","False","0.0462","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","304.6667","False","0.0159","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","304.6667","False","0.0629","487","0.2","1","3","487","0.2","1","3","487","0.2","1","3"
"True","1.0","1","1275.0","False","0.0438","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","1","589.6667","False","0.0592","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","488.0","False","0.0497","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"True","14.0","0","323.0","False","0.0417","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","1","488.0","False","0.0727","3323","0.2","2","39","3323","0.2","2","39","3323","0.2","2","39"
"False","0.0","0","164.3333","False","0.0354","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","244.5","False","0.0566","1409","0.2","0","7","1409","0.2","0","7","1409","0.2","0","7"
"False","0.0","0","881.5","False","0.0342","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","0","352.5","False","0.0714","21","0.2","0","0","21","0.2","0","0","21","0.2","0","0"
"True","1.0","0","191.0","False","0.0541","29","0.2","0","1","29","0.2","0","1","29","0.2","0","1"
"False","0.0","0","488.0","False","0.0137","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"False","0.0","1","259.6","False","0.0327","3644","0.2","0","67","3644","0.2","0","67","3644","0.2","0","67"
"True","2.0","0","488.0","False","0.0962","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","2","488.0","False","0.0309","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","4.0","5","244.6667","False","0.0221","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","1275.0","False","0.0556","779","0.2","0","32","779","0.2","0","32","779","0.2","0","32"
"False","0.0","1","216.25","False","0.0336","346","0.2","0","13","346","0.2","0","13","346","0.2","0","13"
"True","2.0","0","819.0","False","0.0321","778","0.2","0","13","778","0.2","0","13","778","0.2","0","13"
"False","0.0","3","352.1667","False","0.0641","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","245.5","False","0.08","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"True","1.0","0","488.0","False","0.0303","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","0","279.5","False","0.0597","63","0.2","0","57","63","0.2","0","57","63","0.2","0","57"
"True","1.0","0","286.8","False","0.0517","4884","0.2","0","99","4884","0.2","0","99","4884","0.2","0","99"
"False","0.0","0","881.5","False","0.0429","416","0.2","6","5","416","0.2","6","5","416","0.2","6","5"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","488.0","False","0.0421","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","2","170.6667","False","0.0258","396","0.2","1","1","396","0.2","1","1","396","0.2","1","1"
"False","0.0","4","164.3333","False","0.0526","9","0.2","1","0","9","0.2","1","0","9","0.2","1","0"
"False","0.0","2","129.4","False","0.0274","396","0.2","1","1","396","0.2","1","1","396","0.2","1","1"
"True","77.0","0","425.5","False","0.0448","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"False","0.0","0","638.5","False","0.0301","25","0.2","2","0","25","0.2","2","0","25","0.2","2","0"
"True","1.0","0","361.2","False","0.036","136","0.2","0","17","136","0.2","0","17","136","0.2","0","17"
"True","1.0","0","294.3333","False","0.0392","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"True","3.0","0","488.0","False","0.037","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","2","543.5","False","0.0327","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","591.3333","False","0.0889","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"True","2.0","0","488.0","False","0.0464","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","77.0","0","425.5","False","0.0336","284","0.2","0","5","284","0.2","0","5","284","0.2","0","5"
"True","1.0","0","235.3333","False","0.0523","2021","0.2","0","13","2021","0.2","0","13","2021","0.2","0","13"
"False","0.0","1","218.75","False","0.0305","396","0.2","1","1","396","0.2","1","1","396","0.2","1","1"
